input_date,weekofyear,input_week_day,puin,cnt
20190911,37,3,1781808143,1376
20190927,39,5,1781810497,1273
20190927,39,5,2680486890,500
20190927,39,5,1685161147,221
20190907,36,6,3531033244,313
20190903,36,2,1761713838,257
20190907,36,6,1685160674,289
20190907,36,6,1761713488,357
20190918,38,3,1781807216,1301
20190927,39,5,1685162081,192
20190826,35,1,1685161374,73
20190920,38,5,1685161147,263
20190906,36,5,1761713838,356
20190830,35,5,1685160637,297
20191009,41,3,1685160674,162
20191007,41,1,2976786729,125
20191010,41,4,1685160674,116
20190826,35,1,1761714540,726
20191003,40,4,1781808703,743
20191009,41,3,2713129639,220222
20190924,39,2,1781807945,1230
20190927,39,5,3531033244,420
20190907,36,6,1781808719,1024
20191011,41,5,1781807216,1171
20191005,40,6,1685161374,211
20190830,35,5,2713129639,273710
20190907,36,6,1781810030,903
20190917,38,2,1781806667,1353
20191003,40,4,2713129639,220301
20190912,37,4,3507123484,510
20190911,37,3,1781807016,1414
20190901,35,7,1685161374,218
20190827,35,2,1685161374,144
20191004,40,5,3473823790,861
20191017,42,4,1781807216,1098
20190826,35,1,1761714521,755
20190916,38,1,1781808719,1281
20190912,37,4,1781806909,1291
20190915,37,7,1781806251,910
20190909,37,1,1685161287,209
20190914,37,6,3107361624,10
20191012,41,6,1685161287,37
20190904,36,3,1685161819,274
20190927,39,5,1781806734,1156
20190820,34,2,1781807016,1522
20190917,38,2,1761714609,127
20190915,37,7,3321779464,312
20190819,34,1,1781808471,1407
20190826,35,1,1781809788,1234
20190902,36,1,1761713545,289
20190818,33,7,1685161147,512
20190820,34,2,1761714245,759
20190920,38,5,1685160637,241
20191013,41,7,3516139149,328
20190816,33,5,1761713410,806
20190831,35,6,1781806734,1064
20190910,37,2,1761715460,434
20190912,37,4,1001000037396,499
20191017,42,4,1781806667,1177
20190910,37,2,1761713545,417
20190903,36,2,2478637939,194
20190827,35,2,1761713488,610
20190906,36,5,1761714540,392
20190924,39,2,1781808703,1332
20191004,40,5,1781806909,835
20191015,42,2,3107361624,867
20190930,40,1,1685161819,181
20190912,37,4,1781807441,1267
20191013,41,7,1781806909,746
20190922,38,7,1685160637,252
20191017,42,4,1001000037396,265
20191005,40,6,1685160637,198
20190906,36,5,1685161819,317
20191012,41,6,3531033244,258
20191017,42,4,1781808471,1148
20190819,34,1,1781810443,1400
20190821,34,3,3321779464,358
20190828,35,3,1781806251,1353
20190923,39,1,1781808719,1262
20190923,39,1,1781806734,1224
20190916,38,1,2158351255,623
20190922,38,7,3107361624,55
20190904,36,3,1781807461,1276
20190918,38,3,1781807461,1347
20191011,41,5,1759863460,897
20190904,36,3,1761715460,199
20190927,39,5,1685159830,212
20190901,35,7,1781806909,1083
20190911,37,3,1781807461,1428
20190904,36,3,2164312964,358
20191007,41,1,1992602239,95
20190820,34,2,1781806734,1691
20190916,38,1,1761713838,347
20190825,34,7,1781809449,790
20190917,38,2,1781810497,1368
20190825,34,7,1001000037396,527
20191012,41,6,1781806734,934
20190909,37,1,1781808703,1265
20190925,39,3,1781808719,1241
20190905,36,4,1781810497,1243
20191003,40,4,3321779464,107
20190820,34,2,1001000708898,1
20191017,42,4,1001000286087,1022
20191013,41,7,1781810030,799
20190820,34,2,1761715749,759
20190901,35,7,1761713544,243
20190823,34,5,1761713149,653
20190816,33,5,2931323584,414
20190902,36,1,2713129639,242941
20190909,37,1,1781809819,1322
20190918,38,3,1781806251,1360
20190929,39,7,1781810030,1123
20190910,37,2,1781808143,1301
20190921,38,6,1781810443,935
20190930,40,1,1781808703,1159
20190818,33,7,2164312964,169
20190818,33,7,1781807945,1086
20190908,36,7,3507123484,332
20190913,37,5,1761714521,360
20190913,37,5,1683952717,631
20190903,36,2,1781808143,1400
20190908,36,7,1781808703,1241
20191010,41,4,1685161147,111
20191012,41,6,2164312964,373
20190928,39,6,1759863460,858
20190908,36,7,1761713544,275
20190820,34,2,1781810030,1543
20190821,34,3,1001000286087,2846
20190911,37,3,1761713410,375
20190915,37,7,1761713014,304
20190920,38,5,1781808471,1255
20190820,34,2,1685161819,488
20190929,39,7,1685162081,253
20190821,34,3,1781808832,1329
20190920,38,5,1781810443,1211
20191016,42,3,1781810443,1223
20190924,39,2,3321779464,349
20191014,42,1,1685161147,84
20190915,37,7,1761713488,361
20190918,38,3,1781810443,1325
20190929,39,7,1781809788,1185
20190908,36,7,2931323584,325
20191009,41,3,1685159830,161
20190831,35,6,3592397569,1771
20190902,36,1,1781806251,1364
20190918,38,3,2158351255,607
20190823,34,5,2680486890,345
20190911,37,3,1761714540,387
20190903,36,2,1761714521,253
20190913,37,5,1761715460,417
20190919,38,4,1781810443,1295
20190819,34,1,1761713488,764
20190914,37,6,1781806734,868
20190927,39,5,1001000037396,500
20190820,34,2,1781807441,1568
20190905,36,4,1761714946,396
20190824,34,6,1781808703,809
20190910,37,2,1761713838,404
20190912,37,4,1781808143,1271
20190927,39,5,1542698720,406
20191016,42,3,3516139149,309
20190903,36,2,1761715460,262
20191017,42,4,2269829235,285
20190820,34,2,1781808719,1568
20190902,36,1,1761714989,251
20190910,37,2,1781807016,1376
20190914,37,6,3357604587,514
20190908,36,7,1685161374,253
20190915,37,7,1781807216,930
20190823,34,5,2976786729,382
20190824,34,6,3107361624,168
20190922,38,7,3531033244,239
20190919,38,4,1685161748,256
20190905,36,4,1781807016,1240
20190905,36,4,1761713014,423
20191003,40,4,1781809788,753
20191015,42,2,1781810030,1289
20191018,42,5,1685161819,121
20191016,42,3,1685160637,96
20190825,34,7,1781806734,799
20190826,35,1,3533876209,391
20190822,34,4,1761713014,623
20190818,33,7,1761713545,662
20190822,34,4,1542698720,511
20190914,37,6,1761713544,332
20191009,41,3,1001000286087,1204
20190823,34,5,1781806909,1443
20190922,38,7,2713129639,251550
20190924,39,2,1781809819,1241
20190920,38,5,3357604587,248
20191017,42,4,3428867428,354
20190915,37,7,1761714657,305
20190909,37,1,3021573833,1416
20190924,39,2,3592397569,955
20191009,41,3,1781810030,1308
20190827,35,2,3516139149,458
20190828,35,3,1542698720,509
20191013,41,7,3021573833,1139
20190913,37,5,1781807441,1066
20190921,38,6,1781810030,998
20190915,37,7,3021573833,1373
20190917,38,2,1781808471,1326
20190818,33,7,1781807441,1052
20191006,40,7,1685161374,153
20190905,36,4,2713129639,242804
20190905,36,4,1683952717,806
20190914,37,6,1781807945,913
20190930,40,1,1683952717,835
20190818,33,7,1685162081,512
20190903,36,2,3507123484,559
20191002,40,3,1781808719,669
20190905,36,4,1781807461,1272
20190821,34,3,1781807441,1365
20190824,34,6,1781807461,816
20190830,35,5,1781807461,1454
20190915,37,7,1992602239,4486
20191003,40,4,2158351255,617
20190914,37,6,1781809788,918
20190920,38,5,1781809449,1324
20190927,39,5,1685161748,229
20191002,40,3,3321779464,126
20191011,41,5,2976786729,4
20190902,36,1,1685161287,303
20190906,36,5,3021573833,1881
20190901,35,7,1781810443,994
20190910,37,2,1685161374,261
20190912,37,4,2931323584,411
20190926,39,4,1685161793,209
20191001,40,2,1781809449,1362
20190830,35,5,1761714245,439
20190927,39,5,3533876209,110
20191013,41,7,1683952717,1038
20190916,38,1,3021573833,274
20190820,34,2,1761714989,763
20190912,37,4,1685161748,278
20190927,39,5,2976786729,745
20191008,41,2,1781810443,1222
20190910,37,2,3357604587,660
20190825,34,7,1761713488,603
20190903,36,2,1761713334,229
20190910,37,2,2680486890,500
20190831,35,6,1781807216,1063
20190914,37,6,1781806251,873
20190922,38,7,3428867428,513
20190925,39,3,3021573833,1224
20190901,35,7,3507123484,389
20190916,38,1,1761714521,298
20191013,41,7,1781806251,770
20190930,40,1,1685161287,167
20190826,35,1,1685161287,82
20191004,40,5,3321779464,116
20190914,37,6,1759863460,858
20191011,41,5,2164312964,486
20190917,38,2,1781807461,1306
20190921,38,6,1781808703,999
20190930,40,1,1685161147,208
20190830,35,5,1781810497,1448
20190904,36,3,1761714540,198
20190912,37,4,1761714609,442
20191001,40,2,2976786729,371
20190902,36,1,1761713838,279
20190918,38,3,1781806909,1307
20190926,39,4,2931323584,433
20190907,36,6,1781810443,969
20190903,36,2,1781807945,1239
20190912,37,4,1761713838,462
20190930,40,1,1685161748,187
20190821,34,3,1001000037396,743
20190928,39,6,2269829235,127
20190924,39,2,3107361624,575
20191012,41,6,1781809449,913
20191014,42,1,1685160674,78
20191011,41,5,3533876209,5
20190824,34,6,3516139149,344
20190913,37,5,2713129639,242764
20190919,38,4,2158351255,577
20190927,39,5,1781807461,1184
20190916,38,1,1761715749,375
20190912,37,4,1761714540,445
20190820,34,2,3021573833,1058
20190828,35,3,1761713544,505
20191004,40,5,3428867428,249
20191004,40,5,1759863460,936
20191018,42,5,2478637939,2951
20190916,38,1,1761713844,323
20190929,39,7,1683952717,265
20190914,37,6,1685161374,206
20190927,39,5,1685160674,232
20190908,36,7,3357604587,1285
20190830,35,5,1685160674,309
20190829,35,4,1992602239,4082
20190930,40,1,3516139149,455
20191010,41,4,1685159830,134
20191018,42,5,1685161287,144
20190821,34,3,1761713545,651
20190926,39,4,1685161287,238
20190923,39,1,1685160637,243
20191001,40,2,1685161819,202
20191001,40,2,1001000037396,1
20190918,38,3,1685161374,245
20190920,38,5,1781806909,1218
20190818,33,7,2269829235,448
20190825,34,7,3533876209,546
20191009,41,3,1685162081,177
20190922,38,7,1781808832,977
20190817,33,6,1781808832,1128
20190909,37,1,1761713488,408
20190920,38,5,3531033244,501
20190916,38,1,1001000037396,558
20191010,41,4,1685161374,138
20190817,33,6,1761713544,673
20190829,35,4,3107361624,965
20190910,37,2,1781807461,1343
20190928,39,6,1781810497,971
20190822,34,4,1761714521,602
20190912,37,4,2478637939,300
20190828,35,3,1683952717,329
20190909,37,1,1781808719,1188
20190826,35,1,1781807441,1260
20191008,41,2,1781808471,1220
20191015,42,2,1781810443,1172
20190908,36,7,1685161287,252
20190821,34,3,1761714245,690
20190904,36,3,2158351255,612
20190910,37,2,1761713844,387
20190829,35,4,1685160674,250
20191015,42,2,2478637939,3444
20190824,34,6,1761714521,552
20190830,35,5,1781808719,1570
20190831,35,6,1781809449,1068
20190820,34,2,3507123484,779
20190904,36,3,3357604587,283
20191009,41,3,1759863460,789
20190819,34,1,1761714657,704
20190924,39,2,1685160637,269
20190816,33,5,3357604587,1373
20190905,36,4,1761715377,393
20190905,36,4,2164312964,331
20190915,37,7,1761713410,353
20190923,39,1,1781806251,1199
20190926,39,4,1781808832,1225
20190818,33,7,1761714540,599
20191014,42,1,1781808703,1225
20191015,42,2,1781810497,1236
20191013,41,7,3107361624,132
20190831,35,6,1761715460,314
20191007,41,1,3107361624,146
20190819,34,1,1781809449,1367
20190821,34,3,1781807016,1351
20190915,37,7,2158351255,623
20191001,40,2,1781807945,1403
20191018,42,5,1781806734,1240
20190828,35,3,1001000823087,22391
20190908,36,7,1761713149,338
20190917,38,2,1001000037396,755
20190923,39,1,2158351255,624
20190927,39,5,1781806909,1288
20191003,40,4,1781808719,745
20190826,35,1,1761714657,700
20190907,36,6,1781806909,957
20190918,38,3,2713129639,226675
20190819,34,1,1761713149,771
20191016,42,3,1781808719,1196
20191018,42,5,3473823790,228
20191012,41,6,3321779464,54
20190818,33,7,1761713334,598
20190820,34,2,1781810497,1637
20190826,35,1,1992602239,4291
20190901,35,7,2164312964,223
20190918,38,3,1001000286087,271
20191009,41,3,1542698720,342
20191014,42,1,3592397569,2498
20191006,40,7,1001000286087,127
20190817,33,6,1761713838,636
20190923,39,1,1685162081,255
20190929,39,7,1781809819,1083
20190915,37,7,1761714245,328
20191002,40,3,1685161374,236
20191003,40,4,1992602239,100
20190829,35,4,2931323584,306
20190921,38,6,1001000037396,476
20190926,39,4,1781808471,1284
20190914,37,6,1781808719,886
20191013,41,7,2478637939,3031
20191017,42,4,2713129639,235770
20191013,41,7,1781807216,709
20191004,40,5,1685161147,183
20191014,42,1,2931323584,321
20191017,42,4,1781810443,1212
20191015,42,2,1992602239,119
20190822,34,4,1781808703,1372
20190826,35,1,1781807945,1223
20190907,36,6,1685161374,274
20190928,39,6,2164312964,235
20190821,34,3,1761713488,649
20190913,37,5,1761713410,369
20190909,37,1,1685161793,238
20190929,39,7,1781807216,1228
20190831,35,6,1001000286087,91
20191002,40,3,3507123484,152
20191002,40,3,2931323584,222
20190820,34,2,1761713488,729
20190904,36,3,1781809788,1289
20190823,34,5,1685161819,15
20191010,41,4,1001000286087,948
20190912,37,4,2713129639,237193
20190925,39,3,1781807216,1248
20190816,33,5,1542698720,603
20190817,33,6,1761714521,589
20190906,36,5,1781809788,1550
20191011,41,5,1781808471,1155
20191004,40,5,1781810443,868
20191006,40,7,1685161147,150
20190909,37,1,1781810030,1293
20190828,35,3,1761714609,500
20190906,36,5,1001000286087,409
20190926,39,4,1781806909,1260
20191005,40,6,1781806251,709
20191017,42,4,2158351255,602
20190826,35,1,1685161819,76
20190915,37,7,3507123484,216
20190909,37,1,2164312964,275
20190912,37,4,3592397569,1226
20190924,39,2,1781808832,1280
20190905,36,4,1761714245,362
20190825,34,7,1685161748,54
20191018,42,5,2976786729,1
20191003,40,4,2269829235,161
20190908,36,7,3533876209,446
20190923,39,1,1781808143,1185
20190901,35,7,1761713488,242
20190917,38,2,1685160674,218
20191012,41,6,1001000286087,507
20190914,37,6,3428867428,232
20190822,34,4,3357604587,599
20190923,39,1,3473823790,1569
20190903,36,2,1761715749,243
20191015,42,2,2158351255,614
20190902,36,1,1761714540,281
20190913,37,5,1761714540,343
20191001,40,2,1001000286087,213
20191018,42,5,1781810443,1271
20190819,34,1,1761713544,760
20190820,34,2,1761713544,777
20190820,34,2,3533876209,370
20190827,35,2,1992602239,4999
20190915,37,7,1781808832,903
20190918,38,3,1685161147,203
20190925,39,3,3473823790,2105
20190819,34,1,2158351255,604
20190921,38,6,1781807016,998
20190910,37,2,2269829235,292
20190818,33,7,3357604587,780
20190908,36,7,1781807016,1168
20190915,37,7,2713129639,200420
20191010,41,4,3357604587,235
20190914,37,6,1761714946,334
20190929,39,7,1781810497,1227
20191003,40,4,1001000286087,140
20190821,34,3,1781809449,1329
20191004,40,5,1781806667,948
20190818,33,7,1761713844,664
20190829,35,4,1685161287,246
20190920,38,5,1685161793,312
20191011,41,5,1781810030,1201
20190914,37,6,1781807461,890
20190830,35,5,1761713544,389
20190918,38,3,1781810497,1367
20191018,42,5,1685161374,110
20190918,38,3,1781810030,1319
20190904,36,3,1685159830,297
20190930,40,1,3507123484,313
20191008,41,2,1781808703,1258
20191015,42,2,1781806251,1201
20190914,37,6,1761713488,301
20190903,36,2,3531033244,486
20190929,39,7,3592397569,1074
20190824,34,6,1781807016,795
20190905,36,4,1759863460,675
20190925,39,3,1781806251,1286
20190928,39,6,1781806734,980
20190818,33,7,3321779464,570
20190817,33,6,1761713410,625
20191007,41,1,3516139149,454
20190827,35,2,1781808143,1216
20190918,38,3,1542698720,432
20190820,34,2,2680486890,361
20190825,34,7,1761713334,592
20190825,34,7,1781806667,850
20191013,41,7,1781808832,795
20191016,42,3,1781806909,1104
20190820,34,2,2478637939,893
20190911,37,3,1781809449,1442
20190827,35,2,2269829235,348
20190816,33,5,1761713544,757
20190903,36,2,1781809819,1355
20190902,36,1,1761713149,290
20190907,36,6,1781807461,959
20190817,33,6,1685161147,481
20191015,42,2,1759863460,767
20190817,33,6,1781809788,1119
20190827,35,2,1781810030,1231
20191006,40,7,1781808471,831
20190906,36,5,1685162081,347
20190913,37,5,1001000037396,186
20191003,40,4,3357604587,465
20191013,41,7,1781809819,734
20190920,38,5,3533876209,214
20190830,35,5,1001000708898,3
20190904,36,3,1781808471,1298
20190908,36,7,3021573833,1449
20190918,38,3,1781806667,1257
20190911,37,3,1761714657,398
20191011,41,5,1781806909,1174
20190821,34,3,2713129639,270311
20190818,33,7,3021573833,1298
20190830,35,5,2164312964,408
20190915,37,7,1761714521,309
20190910,37,2,1761714989,391
20191018,42,5,1781806667,1133
20190827,35,2,1685161147,123
20190821,34,3,1685159830,401
20190909,37,1,1685160674,248
20191012,41,6,1685161374,57
20191013,41,7,3507123484,209
20191006,40,7,3592397569,477
20190821,34,3,2976786729,618
20190909,37,1,1781809788,1289
20190831,35,6,1781808832,1086
20190910,37,2,1685159830,276
20190824,34,6,3592397569,302
20190929,39,7,3357604587,168
20190921,38,6,3533876209,184
20190830,35,5,1781810030,1476
20190922,38,7,1992602239,4372
20190903,36,2,1781807461,1380
20191008,41,2,1685161287,167
20190826,35,1,1781808143,1277
20190827,35,2,1761714657,628
20190904,36,3,1781809449,1273
20190906,36,5,1781806909,1533
20190908,36,7,1685161819,270
20190910,37,2,1685161819,247
20191012,41,6,1781807016,931
20191005,40,6,1685161147,205
20190914,37,6,1781809449,950
20190904,36,3,3321779464,254
20190825,34,7,1761713545,555
20191017,42,4,3357604587,244
20191005,40,6,1685159830,212
20191005,40,6,3357604587,474
20191008,41,2,1001000037396,462
20190907,36,6,1781807441,989
20191003,40,4,1781807945,702
20191005,40,6,1781809449,724
20191014,42,1,1781806909,1206
20190825,34,7,1781809788,869
20190903,36,2,1685162081,285
20190911,37,3,2680486890,499
20190917,38,2,1761715460,119
20191014,42,1,1685161374,70
20190818,33,7,1992602239,4108
20190913,37,5,1759863460,703
20190923,39,1,3507123484,358
20190913,37,5,3021573833,1184
20191005,40,6,1542698720,117
20191010,41,4,2680486890,502
20191013,41,7,3428867428,421
20191017,42,4,2478637939,2838
20190817,33,6,1761714540,656
20190909,37,1,1761713844,379
20191010,41,4,1781810497,1224
20190902,36,1,1685161819,296
20190923,39,1,1781806667,1233
20190817,33,6,3507123484,446
20190903,36,2,1781808471,1413
20190817,33,6,1781807441,1157
20190828,35,3,3516139149,355
20190905,36,4,1781808703,1288
20190906,36,5,1761713844,390
20191018,42,5,3516139149,229
20190817,33,6,3021573833,1116
20190818,33,7,3531033244,193
20190821,34,3,1761713544,665
20190828,35,3,1761713488,480
20190920,38,5,2269829235,465
20190905,36,4,1781807945,1269
20190912,37,4,1761714245,460
20190929,39,7,1781806251,1145
20190918,38,3,1781809449,1264
20191006,40,7,1685160674,146
20191007,41,1,1781807441,893
20191012,41,6,2680486890,500
20191017,42,4,2164312964,563
20191004,40,5,2158351255,620
20191004,40,5,1781806251,908
20191011,41,5,2713129639,213806
20191018,42,5,1781806909,1230
20190822,34,4,3592397569,303
20190925,39,3,3428867428,455
20190830,35,5,1685161374,326
20190917,38,2,2269829235,354
20191011,41,5,1685162081,94
20190920,38,5,1685160674,269
20190817,33,6,2931323584,236
20190930,40,1,1001000037396,376
20191008,41,2,3533876209,5
20190827,35,2,1781807461,1191
20190830,35,5,3531033244,385
20190902,36,1,1781809788,1235
20190905,36,4,3021573833,1517
20190916,38,1,1685161819,284
20190929,39,7,1685160674,237
20190828,35,3,1781806909,1366
20190909,37,1,1781808143,1183
20190904,36,3,1761713410,159
20190905,36,4,1685161374,299
20191014,42,1,1781807461,1240
20190927,39,5,3321779464,401
20190921,38,6,2976786729,335
20191001,40,2,3531033244,310
20191013,41,7,3321779464,170
20190923,39,1,3357604587,180
20190920,38,5,3592397569,958
20190902,36,1,3357604587,489
20190925,39,3,1685161793,291
20190828,35,3,1685161374,321
20191009,41,3,1992602239,78
20190828,35,3,1001000708898,61790
20190904,36,3,1781808719,1251
20190916,38,1,1781809788,1219
20190928,39,6,1781807216,960
20190822,34,4,1781806909,1360
20190819,34,1,1001000286087,13862
20190901,35,7,1761714521,231
20190924,39,2,1683952717,1403
20191006,40,7,1781806909,833
20190820,34,2,1685161793,463
20190826,35,1,3321779464,214
20190828,35,3,1685161793,305
20191014,42,1,3533876209,12
20190817,33,6,1781810030,1024
20190819,34,1,1992602239,5506
20190823,34,5,1761713844,716
20190914,37,6,1781808832,929
20190915,37,7,1781807016,863
20190919,38,4,1781809819,1411
20190920,38,5,1781808719,1294
20190921,38,6,1781807441,944
20190922,38,7,1781807945,1008
20190817,33,6,1761713014,621
20190830,35,5,3428867428,355
20191017,42,4,3592397569,2868
20191010,41,4,3428867428,374
20190831,35,6,1781808143,1001
20191017,42,4,3021573833,1273
20190831,35,6,1761714540,391
20191006,40,7,1759863460,858
20191015,42,2,1781807216,1171
20191004,40,5,1001000286087,180
20191011,41,5,3021573833,616
20190821,34,3,1685161793,366
20190816,33,5,1781806909,1374
20190827,35,2,1761714946,601
20190923,39,1,1781809788,1192
20191005,40,6,1781810030,696
20190824,34,6,1781809819,797
20190917,38,2,3107361624,538
20190926,39,4,1781808143,1270
20190830,35,5,1685161748,292
20190903,36,2,1685161793,319
20190818,33,7,1781806909,1187
20190917,38,2,3507123484,433
20191008,41,2,3321779464,111
20190817,33,6,3592397569,497
20190827,35,2,1781809819,1271
20190926,39,4,1781806251,1155
20190930,40,1,1781810030,1080
20190913,37,5,1761715749,383
20191006,40,7,1685161793,180
20190915,37,7,1685160674,225
20191010,41,4,1685160637,132
20191010,41,4,1542698720,392
20190826,35,1,1781806734,1245
20190826,35,1,2158351255,585
20191004,40,5,3516139149,596
20191014,42,1,1781808832,1246
20190819,34,1,1781807441,1461
20190925,39,3,1759863460,817
20190827,35,2,1761714540,596
20190919,38,4,3533876209,154
20190921,38,6,1685159830,265
20191016,42,3,2931323584,445
20191014,42,1,2976786729,7
20190821,34,3,3592397569,765
20190825,34,7,1761715377,567
20190901,35,7,1781807441,1044
20190821,34,3,2931323584,522
20190825,34,7,1781810443,842
20191003,40,4,2164312964,198
20190821,34,3,1761715460,730
20191004,40,5,1781807945,869
20191017,42,4,1781809819,1160
20191007,41,1,1781807945,906
20190920,38,5,1685161287,234
20190826,35,1,1761713838,698
20190906,36,5,1781806667,1442
20190919,38,4,1683952717,1462
20190919,38,4,1685159830,293
20190926,39,4,1001000037396,500
20191004,40,5,1992602239,70
20190930,40,1,1781807016,1023
20191004,40,5,1781809819,842
20190818,33,7,3533876209,582
20190907,36,6,1761714989,292
20190905,36,4,1781808471,1267
20190910,37,2,3107361624,489
20191010,41,4,1781806667,1207
20191014,42,1,3107361624,965
20191009,41,3,1781810497,1199
20191016,42,3,1781808832,1201
20191010,41,4,1685161793,129
20191017,42,4,1781807016,1188
20191016,42,3,1781808471,1119
20190903,36,2,1761714657,265
20190825,34,7,3592397569,273
20190916,38,1,1685161287,290
20190827,35,2,1761713334,586
20190819,34,1,1761714540,720
20190911,37,3,3428867428,476
20191006,40,7,2976786729,118
20191014,42,1,3321779464,223
20190816,33,5,3531033244,507
20190816,33,5,1761715749,841
20190826,35,1,1761713334,703
20190904,36,3,1781806909,1309
20190913,37,5,2164312964,187
20190927,39,5,1781806251,1195
20190915,37,7,3107361624,128
20190908,36,7,2976786729,257
20190901,35,7,1685161287,225
20190925,39,3,1685161819,298
20190817,33,6,1761714245,678
20190925,39,3,1685159830,291
20191003,40,4,3473823790,906
20190829,35,4,3428867428,358
20191004,40,5,1685161374,226
20191017,42,4,1781807945,1244
20190819,34,1,1761715377,732
20190829,35,4,1781808719,1617
20190830,35,5,1761713014,395
20190930,40,1,3107361624,654
20190830,35,5,1761714609,437
20190901,35,7,1761714609,248
20190922,38,7,1001000286087,74
20190824,34,6,2976786729,187
20191008,41,2,3021573833,195
20191012,41,6,1781810443,881
20190819,34,1,1781808143,1379
20190821,34,3,1781809788,1384
20190904,36,3,1683952717,1241
20190825,34,7,1761714609,550
20190908,36,7,1685159830,244
20190907,36,6,2158351255,614
20190919,38,4,3507123484,401
20190827,35,2,3021573833,1232
20190912,37,4,1781806251,1319
20190918,38,3,1781808143,1365
20190928,39,6,2478637939,1900
20191014,42,1,3531033244,468
20190816,33,5,1761713334,857
20190824,34,6,1781808719,877
20190921,38,6,1759863460,928
20191016,42,3,3592397569,1631
20191005,40,6,1683952717,239
20191010,41,4,3533876209,3
20190909,37,1,1685162081,224
20190924,39,2,3021573833,1098
20190927,39,5,1685160637,244
20190930,40,1,1781808719,1095
20191007,41,1,2680486890,500
20190923,39,1,1685161374,259
20190904,36,3,3428867428,146
20190821,34,3,1992602239,4847
20190821,34,3,1685160637,404
20190922,38,7,2931323584,304
20190927,39,5,1781810443,1214
20190910,37,2,3516139149,414
20190929,39,7,2680486890,500
20190915,37,7,1781810497,976
20190918,38,3,1781806734,1281
20190910,37,2,1761714657,393
20191010,41,4,1781808703,1200
20190906,36,5,1761713544,373
20190824,34,6,1685162081,26
20191012,41,6,1781810497,899
20190930,40,1,1781810443,1042
20190821,34,3,3507123484,554
20190929,39,7,1781806734,1119
20191008,41,2,2158351255,621
20190816,33,5,1781807016,1458
20190821,34,3,1761713410,678
20191012,41,6,1685162081,47
20191007,41,1,1781808719,854
20190821,34,3,3107361624,718
20190822,34,4,1759863460,760
20190915,37,7,1685162081,217
20191007,41,1,1685162081,122
20191014,42,1,1781807216,1140
20191014,42,1,1781807441,1239
20190829,35,4,1683952717,867
20190829,35,4,1781808471,1674
20190905,36,4,3107361624,545
20190910,37,2,1761714245,407
20190913,37,5,1685161819,244
20191006,40,7,1781810443,876
20191015,42,2,1781807945,1187
20191003,40,4,1685161748,173
20191001,40,2,1685161793,211
20190903,36,2,3592397569,1327
20190905,36,4,1761714609,384
20190919,38,4,3428867428,352
20191006,40,7,3531033244,155
20190923,39,1,1685161819,270
20191015,42,2,2269829235,306
20190827,35,2,1781807016,1251
20190830,35,5,1683952717,1210
20190830,35,5,1781807016,1436
20190831,35,6,1685159830,272
20190824,34,6,1759863460,820
20190912,37,4,1781809449,1245
20191005,40,6,3516139149,386
20190904,36,3,3107361624,505
20191011,41,5,1685159830,102
20190904,36,3,1781808143,1345
20190828,35,3,3592397569,949
20190911,37,3,1001000286087,332
20191005,40,6,1992602239,82
20190819,34,1,1781806909,1384
20190826,35,1,1542698720,488
20190906,36,5,1781806734,1568
20190921,38,6,3516139149,486
20191008,41,2,1542698720,333
20190909,37,1,2976786729,650
20190905,36,4,1685161287,265
20190831,35,6,1683952717,413
20190919,38,4,1781807216,1359
20191002,40,3,1781806251,685
20190923,39,1,1685161147,255
20190918,38,3,3321779464,306
20191018,42,5,1781808471,1184
20190908,36,7,3516139149,518
20190824,34,6,2478637939,294
20190907,36,6,1761715460,320
20190821,34,3,3533876209,434
20191014,42,1,1992602239,277
20190906,36,5,2976786729,1525
20190918,38,3,3021573833,1260
20190829,35,4,1781806734,1600
20190907,36,6,1001000037396,500
20190902,36,1,1761713544,247
20191017,42,4,1685161748,110
20191009,41,3,1781807441,1188
20190823,34,5,3021573833,1340
20190822,34,4,1781807461,1394
20190829,35,4,3321779464,285
20190907,36,6,2713129639,231101
20190925,39,3,1781806909,1336
20190917,38,2,2478637939,1170
20190924,39,2,2931323584,301
20191008,41,2,2713129639,208692
20191009,41,3,1781808832,1313
20190823,34,5,1001000708898,162
20190907,36,6,1761714609,343
20190914,37,6,1761715749,331
20191018,42,5,1685159830,101
20190816,33,5,1685161819,513
20190829,35,4,1781808832,1764
20190911,37,3,1761714609,374
20190819,34,1,1761714552,737
20190827,35,2,1759863460,823
20190910,37,2,1759863460,813
20190908,36,7,1761713014,323
20191012,41,6,2269829235,60
20190830,35,5,1001000286087,292
20190927,39,5,2713129639,248055
20190928,39,6,1683952717,1029
20190823,34,5,3531033244,383
20191011,41,5,1001000037396,375
20191017,42,4,3107361624,621
20190910,37,2,1761714946,410
20190831,35,6,1685160674,247
20190912,37,4,1761713844,483
20190816,33,5,1761713545,799
20190908,36,7,1781806251,1195
20190917,38,2,3531033244,418
20191007,41,1,3507123484,194
20191013,41,7,1781809449,788
20191013,41,7,1781808471,773
20190927,39,5,2158351255,618
20191001,40,2,1685161374,218
20190830,35,5,3321779464,320
20190924,39,2,1781808719,1271
20191006,40,7,1781807945,783
20191016,42,3,1685161147,98
20190829,35,4,1001000823087,2
20191018,42,5,1781808703,1253
20191018,42,5,1781809819,1215
20190816,33,5,1781808703,1360
20190915,37,7,1781808719,914
