f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt,f_rank,t_r_puin
20191027,20191027,2019-10-27,43,7,1001000489337,24,102,1001000489337
20191027,20190930,2019-09-30,40,1,1001000489337,8,102,1001000489337
20191027,20191009,2019-10-09,41,3,1001000489337,8,102,1001000489337
20191027,20190924,2019-09-24,39,2,1001000489337,8,102,1001000489337
20191027,20190923,2019-09-23,39,1,1001000489337,8,102,1001000489337
20191027,20190902,2019-09-02,36,1,1001000489337,8,102,1001000489337
20191027,20190921,2019-09-21,38,6,1001000489337,8,102,1001000489337
20191027,20190925,2019-09-25,39,3,1001000489337,8,102,1001000489337
20191027,20191024,2019-10-24,43,4,1001000489337,8,102,1001000489337
20191027,20191022,2019-10-22,43,2,1001000489337,8,102,1001000489337
20191027,20190922,2019-09-22,38,7,1001000489337,8,102,1001000489337
20191027,20190926,2019-09-26,39,4,1001000489337,8,102,1001000489337
20191027,20190908,2019-09-08,36,7,1001000489337,8,102,1001000489337
20191027,20191011,2019-10-11,41,5,1001000489337,8,102,1001000489337
20191027,20191003,2019-10-03,40,4,1001000489337,8,102,1001000489337
20191027,20190911,2019-09-11,37,3,1001000489337,8,102,1001000489337
20191027,20190903,2019-09-03,36,2,1001000489337,8,102,1001000489337
20191027,20190916,2019-09-16,38,1,1001000489337,8,102,1001000489337
20191027,20190927,2019-09-27,39,5,1001000489337,8,102,1001000489337
20191027,20190913,2019-09-13,37,5,1001000489337,8,102,1001000489337
20191027,20191001,2019-10-01,40,2,1001000489337,8,102,1001000489337
20191027,20190907,2019-09-07,36,6,1001000489337,8,102,1001000489337
20191027,20190905,2019-09-05,36,4,1001000489337,8,102,1001000489337
20191027,20190927,2019-09-27,39,5,1001000935773,2,126,1001000935773
20191027,20191018,2019-10-18,42,5,1001000935773,2,126,1001000935773
20191027,20190910,2019-09-10,37,2,1001000935773,1,126,1001000935773
20191027,20191022,2019-10-22,43,2,1001000935773,3,126,1001000935773
20191027,20191013,2019-10-13,41,7,1001000935773,2,126,1001000935773
20191027,20190929,2019-09-29,39,7,1001000935773,2,126,1001000935773
20191027,20190911,2019-09-11,37,3,1001000935773,1,126,1001000935773
20191027,20190930,2019-09-30,40,1,1001000935773,1,126,1001000935773
20191027,20190922,2019-09-22,38,7,1001000935773,1,126,1001000935773
20191027,20191006,2019-10-06,40,7,1001000935773,1,126,1001000935773
20191027,20190904,2019-09-04,36,3,1001000935773,1,126,1001000935773
20191027,20190918,2019-09-18,38,3,1001000935773,2,126,1001000935773
20191027,20190902,2019-09-02,36,1,1001000935773,1,126,1001000935773
20191027,20191008,2019-10-08,41,2,1001000935773,2,126,1001000935773
20191027,20191015,2019-10-15,42,2,1001000935773,3,126,1001000935773
20191027,20191027,2019-10-27,43,7,1001000935773,16,126,1001000935773
20191027,20191025,2019-10-25,43,5,1001000935773,4,126,1001000935773
20191027,20190920,2019-09-20,38,5,1001000935773,6,126,1001000935773
20191027,20191024,2019-10-24,43,4,1001000935773,2,126,1001000935773
20191027,20190917,2019-09-17,38,2,1001000935773,1,126,1001000935773
20191027,20190912,2019-09-12,37,4,1001000935773,2,126,1001000935773
20191027,20190903,2019-09-03,36,2,1001000935773,1,126,1001000935773
20191027,20191017,2019-10-17,42,4,1001000935773,2,126,1001000935773
20191027,20190916,2019-09-16,38,1,1001000935773,1,126,1001000935773
20191027,20190908,2019-09-08,36,7,1001000935773,1,126,1001000935773
20191027,20190913,2019-09-13,37,5,1001000935773,1,126,1001000935773
20191027,20190925,2019-09-25,39,3,1001000935773,1,126,1001000935773
20191027,20191011,2019-10-11,41,5,1001000935773,3,126,1001000935773
20191027,20191012,2019-10-12,41,6,1001000935773,2,126,1001000935773
20191027,20191019,2019-10-19,42,6,1001000935773,2,126,1001000935773
20191027,20191016,2019-10-16,42,3,1001000935773,4,126,1001000935773
20191027,20190924,2019-09-24,39,2,1001000935773,2,126,1001000935773
20191027,20190926,2019-09-26,39,4,1001000935773,1,126,1001000935773
20191027,20190923,2019-09-23,39,1,1001000935773,1,126,1001000935773
20191027,20191014,2019-10-14,42,1,1001000935773,3,126,1001000935773
20191027,20191007,2019-10-07,41,1,1001000935773,1,126,1001000935773
20191027,20190909,2019-09-09,37,1,1001000935773,1,126,1001000935773
20191027,20191010,2019-10-10,41,4,1001001042071,6,91,1001001042071
20191027,20190913,2019-09-13,37,5,1001001042071,4,91,1001001042071
20191027,20190906,2019-09-06,36,5,1001001042071,6,91,1001001042071
20191027,20191026,2019-10-26,43,6,1001001042071,4,91,1001001042071
20191027,20190923,2019-09-23,39,1,1001001042071,4,91,1001001042071
20191027,20190917,2019-09-17,38,2,1001001042071,5,91,1001001042071
20191027,20191005,2019-10-05,40,6,1001001042071,3,91,1001001042071
20191027,20191002,2019-10-02,40,3,1001001042071,3,91,1001001042071
20191027,20191021,2019-10-21,43,1,1001001042071,5,91,1001001042071
20191027,20190909,2019-09-09,37,1,1001001042071,4,91,1001001042071
20191027,20190911,2019-09-11,37,3,1001001042071,4,91,1001001042071
20191027,20191013,2019-10-13,41,7,1001001042071,4,91,1001001042071
20191027,20191024,2019-10-24,43,4,1001001042071,4,91,1001001042071
20191027,20190925,2019-09-25,39,3,1001001042071,34,91,1001001042071
20191027,20191019,2019-10-19,42,6,1001001042071,4,91,1001001042071
20191027,20191018,2019-10-18,42,5,1001001042071,5,91,1001001042071
20191027,20191023,2019-10-23,43,3,1001001042071,4,91,1001001042071
20191027,20191016,2019-10-16,42,3,1001001042071,4,91,1001001042071
20191027,20190927,2019-09-27,39,5,1001001042071,5,91,1001001042071
20191027,20190910,2019-09-10,37,2,1001001042071,4,91,1001001042071
20191027,20190929,2019-09-29,39,7,1001001042071,4,91,1001001042071
20191027,20191001,2019-10-01,40,2,1001001042071,6,91,1001001042071
20191027,20191017,2019-10-17,42,4,1001001042071,4,91,1001001042071
20191027,20190905,2019-09-05,36,4,1001001042071,4,91,1001001042071
20191027,20191008,2019-10-08,41,2,1001001042071,5,91,1001001042071
20191027,20191014,2019-10-14,42,1,1001001042071,4,91,1001001042071
20191027,20190921,2019-09-21,38,6,1001001042071,4,91,1001001042071
20191027,20190914,2019-09-14,37,6,1001001042071,4,91,1001001042071
20191027,20191003,2019-10-03,40,4,1001001042071,3,91,1001001042071
20191027,20190907,2019-09-07,36,6,1001001042071,6,91,1001001042071
20191027,20191015,2019-10-15,42,2,1001001042071,4,91,1001001042071
20191027,20190908,2019-09-08,36,7,1001001042071,4,91,1001001042071
20191027,20190924,2019-09-24,39,2,1001001042071,5,91,1001001042071
20191027,20190903,2019-09-03,36,2,1001001042071,5,91,1001001042071
20191027,20191012,2019-10-12,41,6,1001001042071,4,91,1001001042071
20191027,20190916,2019-09-16,38,1,1001001042071,4,91,1001001042071
20191027,20191011,2019-10-11,41,5,1001001042071,4,91,1001001042071
20191027,20190926,2019-09-26,39,4,1001001042071,4,91,1001001042071
20191027,20191007,2019-10-07,41,1,1001001042071,4,91,1001001042071
20191027,20190904,2019-09-04,36,3,1001001042071,4,91,1001001042071
20191027,20191009,2019-10-09,41,3,1001001042071,4,91,1001001042071
20191027,20190922,2019-09-22,38,7,1001001042071,8,91,1001001042071
20191027,20190902,2019-09-02,36,1,1001001042071,4,91,1001001042071
20191027,20191004,2019-10-04,40,5,1001001042071,3,91,1001001042071
20191027,20190915,2019-09-15,37,7,1001001042071,4,91,1001001042071
20191027,20191006,2019-10-06,40,7,1001001042071,3,91,1001001042071
20191027,20191022,2019-10-22,43,2,1001001042071,5,91,1001001042071
20191027,20190930,2019-09-30,40,1,1001001042071,3,91,1001001042071
20191027,20191025,2019-10-25,43,5,1001001042071,4,91,1001001042071
20191027,20190912,2019-09-12,37,4,1001001042071,4,91,1001001042071
20191027,20190928,2019-09-28,39,6,1001001042071,9,91,1001001042071
20191027,20191027,2019-10-27,43,7,1001001042071,23,91,1001001042071
20191027,20191020,2019-10-20,42,7,1001001042071,4,91,1001001042071
20191027,20190918,2019-09-18,38,3,1001001042071,4,91,1001001042071
20191027,20190906,2019-09-06,36,5,1001001096575,78,87,1001001096575
20191027,20191009,2019-10-09,41,3,1001001096575,295,87,1001001096575
20191027,20191018,2019-10-18,42,5,1001001096575,320,87,1001001096575
20191027,20190912,2019-09-12,37,4,1001001096575,132,87,1001001096575
20191027,20191003,2019-10-03,40,4,1001001096575,86,87,1001001096575
20191027,20190929,2019-09-29,39,7,1001001096575,139,87,1001001096575
20191027,20190902,2019-09-02,36,1,1001001096575,100,87,1001001096575
20191027,20191019,2019-10-19,42,6,1001001096575,143,87,1001001096575
20191027,20191013,2019-10-13,41,7,1001001096575,366,87,1001001096575
20191027,20190930,2019-09-30,40,1,1001001096575,110,87,1001001096575
20191027,20190905,2019-09-05,36,4,1001001096575,43,87,1001001096575
20191027,20191021,2019-10-21,43,1,1001001096575,369,87,1001001096575
20191027,20190913,2019-09-13,37,5,1001001096575,238,87,1001001096575
20191027,20191026,2019-10-26,43,6,1001001096575,237,87,1001001096575
20191027,20190917,2019-09-17,38,2,1001001096575,309,87,1001001096575
20191027,20191025,2019-10-25,43,5,1001001096575,131,87,1001001096575
20191027,20191007,2019-10-07,41,1,1001001096575,154,87,1001001096575
20191027,20190903,2019-09-03,36,2,1001001096575,142,87,1001001096575
20191027,20191014,2019-10-14,42,1,1001001096575,365,87,1001001096575
20191027,20190915,2019-09-15,37,7,1001001096575,194,87,1001001096575
20191027,20190918,2019-09-18,38,3,1001001096575,211,87,1001001096575
20191027,20190923,2019-09-23,39,1,1001001096575,312,87,1001001096575
20191027,20191001,2019-10-01,40,2,1001001096575,127,87,1001001096575
20191027,20191006,2019-10-06,40,7,1001001096575,121,87,1001001096575
20191027,20191012,2019-10-12,41,6,1001001096575,48,87,1001001096575
20191027,20190922,2019-09-22,38,7,1001001096575,309,87,1001001096575
20191027,20190928,2019-09-28,39,6,1001001096575,84,87,1001001096575
20191027,20190904,2019-09-04,36,3,1001001096575,132,87,1001001096575
20191027,20190927,2019-09-27,39,5,1001001096575,200,87,1001001096575
20191027,20191022,2019-10-22,43,2,1001001096575,175,87,1001001096575
20191027,20190921,2019-09-21,38,6,1001001096575,206,87,1001001096575
20191027,20190911,2019-09-11,37,3,1001001096575,188,87,1001001096575
20191027,20191011,2019-10-11,41,5,1001001096575,233,87,1001001096575
20191027,20191005,2019-10-05,40,6,1001001096575,53,87,1001001096575
20191027,20191016,2019-10-16,42,3,1001001096575,469,87,1001001096575
20191027,20191004,2019-10-04,40,5,1001001096575,108,87,1001001096575
20191027,20190910,2019-09-10,37,2,1001001096575,100,87,1001001096575
20191027,20190919,2019-09-19,38,4,1001001096575,364,87,1001001096575
20191027,20191015,2019-10-15,42,2,1001001096575,292,87,1001001096575
20191027,20190920,2019-09-20,38,5,1001001096575,303,87,1001001096575
20191027,20190924,2019-09-24,39,2,1001001096575,321,87,1001001096575
20191027,20190909,2019-09-09,37,1,1001001096575,226,87,1001001096575
20191027,20191027,2019-10-27,43,7,1001001096575,81,87,1001001096575
20191027,20191017,2019-10-17,42,4,1001001096575,336,87,1001001096575
20191027,20190926,2019-09-26,39,4,1001001096575,260,87,1001001096575
20191027,20191020,2019-10-20,42,7,1001001096575,368,87,1001001096575
20191027,20191010,2019-10-10,41,4,1001001096575,321,87,1001001096575
20191027,20190925,2019-09-25,39,3,1001001096575,312,87,1001001096575
20191027,20191008,2019-10-08,41,2,1001001096575,179,87,1001001096575
20191027,20190907,2019-09-07,36,6,1001001096575,177,87,1001001096575
20191027,20191024,2019-10-24,43,4,1001001096575,514,87,1001001096575
20191027,20190908,2019-09-08,36,7,1001001096575,205,87,1001001096575
20191027,20190916,2019-09-16,38,1,1001001096575,208,87,1001001096575
20191027,20190914,2019-09-14,37,6,1001001096575,159,87,1001001096575
20191027,20191023,2019-10-23,43,3,1001001096575,213,87,1001001096575
20191027,20191002,2019-10-02,40,3,1001001096575,76,87,1001001096575
20191027,20191027,2019-10-27,43,7,1001001176946,48,35,1001001176946
20191027,20190919,2019-09-19,38,4,1001001176946,26,35,1001001176946
20191027,20191006,2019-10-06,40,7,1001001176946,8,35,1001001176946
20191027,20191011,2019-10-11,41,5,1001001176946,8,35,1001001176946
20191027,20190910,2019-09-10,37,2,1001001176946,8,35,1001001176946
20191027,20191022,2019-10-22,43,2,1001001176946,32,35,1001001176946
20191027,20191021,2019-10-21,43,1,1001001176946,8,35,1001001176946
20191027,20190912,2019-09-12,37,4,1001001176946,8,35,1001001176946
20191027,20191002,2019-10-02,40,3,1001001176946,8,35,1001001176946
20191027,20190908,2019-09-08,36,7,1001001176946,8,35,1001001176946
20191027,20190903,2019-09-03,36,2,1001001176946,8,35,1001001176946
20191027,20190907,2019-09-07,36,6,1001001176946,8,35,1001001176946
20191027,20190929,2019-09-29,39,7,1001001176946,8,35,1001001176946
20191027,20190926,2019-09-26,39,4,1001001176946,7,35,1001001176946
20191027,20191003,2019-10-03,40,4,1001001176946,8,35,1001001176946
20191027,20191020,2019-10-20,42,7,1001001176946,8,35,1001001176946
20191027,20190922,2019-09-22,38,7,1001001176946,16,35,1001001176946
20191027,20190914,2019-09-14,37,6,1001001176946,7,35,1001001176946
20191027,20191017,2019-10-17,42,4,1001001176946,8,35,1001001176946
20191027,20191023,2019-10-23,43,3,1001001176946,8,35,1001001176946
20191027,20191019,2019-10-19,42,6,1001001176946,24,35,1001001176946
20191027,20191016,2019-10-16,42,3,1001001176946,8,35,1001001176946
20191027,20191008,2019-10-08,41,2,1001001176946,8,35,1001001176946
20191027,20191010,2019-10-10,41,4,1001001176946,7,35,1001001176946
20191027,20191015,2019-10-15,42,2,1001001176946,8,35,1001001176946
20191027,20190904,2019-09-04,36,3,1001001176946,8,35,1001001176946
20191027,20190921,2019-09-21,38,6,1001001176946,8,35,1001001176946
20191027,20190902,2019-09-02,36,1,1001001176946,8,35,1001001176946
20191027,20190930,2019-09-30,40,1,1001001176946,8,35,1001001176946
20191027,20191009,2019-10-09,41,3,1001001176946,8,35,1001001176946
20191027,20190905,2019-09-05,36,4,1001001176946,8,35,1001001176946
20191027,20190909,2019-09-09,37,1,1001001176946,7,35,1001001176946
20191027,20191012,2019-10-12,41,6,1001001176946,8,35,1001001176946
20191027,20191007,2019-10-07,41,1,1001001176946,8,35,1001001176946
20191027,20190918,2019-09-18,38,3,1001001176946,8,35,1001001176946
20191027,20190924,2019-09-24,39,2,1001001176946,8,35,1001001176946
20191027,20190925,2019-09-25,39,3,1001001176946,8,35,1001001176946
20191027,20191018,2019-10-18,42,5,1001001176946,8,35,1001001176946
20191027,20191025,2019-10-25,43,5,1001001176946,16,35,1001001176946
20191027,20190916,2019-09-16,38,1,1001001176946,8,35,1001001176946
20191027,20190928,2019-09-28,39,6,1001001176946,8,35,1001001176946
20191027,20191026,2019-10-26,43,6,1001001176946,8,35,1001001176946
20191027,20191004,2019-10-04,40,5,1001001176946,8,35,1001001176946
20191027,20191005,2019-10-05,40,6,1001001176946,8,35,1001001176946
20191027,20190915,2019-09-15,37,7,1001001176946,8,35,1001001176946
20191027,20190923,2019-09-23,39,1,1001001176946,8,35,1001001176946
20191027,20190911,2019-09-11,37,3,1001001176946,7,35,1001001176946
20191027,20191024,2019-10-24,43,4,1001001176946,48,35,1001001176946
20191027,20191014,2019-10-14,42,1,1001001176946,8,35,1001001176946
20191027,20191001,2019-10-01,40,2,1001001176946,8,35,1001001176946
20191027,20191013,2019-10-13,41,7,1001001176946,8,35,1001001176946
20191027,20190927,2019-09-27,39,5,1001001176946,8,35,1001001176946
20191027,20190906,2019-09-06,36,5,1001001176946,8,35,1001001176946
20191027,20190930,2019-09-30,40,1,1001001178647,8,102,1001001178647
20191027,20191012,2019-10-12,41,6,1001001178647,8,102,1001001178647
20191027,20190911,2019-09-11,37,3,1001001178647,7,102,1001001178647
20191027,20191004,2019-10-04,40,5,1001001178647,8,102,1001001178647
20191027,20190923,2019-09-23,39,1,1001001178647,7,102,1001001178647
20191027,20191015,2019-10-15,42,2,1001001178647,8,102,1001001178647
20191027,20191005,2019-10-05,40,6,1001001178647,8,102,1001001178647
20191027,20190912,2019-09-12,37,4,1001001178647,8,102,1001001178647
20191027,20190907,2019-09-07,36,6,1001001178647,8,102,1001001178647
20191027,20191016,2019-10-16,42,3,1001001178647,8,102,1001001178647
20191027,20190928,2019-09-28,39,6,1001001178647,8,102,1001001178647
20191027,20190924,2019-09-24,39,2,1001001178647,8,102,1001001178647
20191027,20190904,2019-09-04,36,3,1001001178647,8,102,1001001178647
20191027,20190926,2019-09-26,39,4,1001001178647,8,102,1001001178647
20191027,20191022,2019-10-22,43,2,1001001178647,8,102,1001001178647
20191027,20191017,2019-10-17,42,4,1001001178647,16,102,1001001178647
20191027,20191011,2019-10-11,41,5,1001001178647,8,102,1001001178647
20191027,20191001,2019-10-01,40,2,1001001178647,8,102,1001001178647
20191027,20191019,2019-10-19,42,6,1001001178647,24,102,1001001178647
20191027,20190905,2019-09-05,36,4,1001001178647,8,102,1001001178647
20191027,20190906,2019-09-06,36,5,1001001178647,8,102,1001001178647
20191027,20191007,2019-10-07,41,1,1001001178647,8,102,1001001178647
20191027,20191003,2019-10-03,40,4,1001001178647,8,102,1001001178647
20191027,20191021,2019-10-21,43,1,1001001178647,8,102,1001001178647
20191027,20190902,2019-09-02,36,1,1001001178647,8,102,1001001178647
20191027,20191014,2019-10-14,42,1,1001001178647,8,102,1001001178647
20191027,20190925,2019-09-25,39,3,1001001178647,7,102,1001001178647
20191027,20190910,2019-09-10,37,2,1001001178647,7,102,1001001178647
20191027,20191024,2019-10-24,43,4,1001001178647,8,102,1001001178647
20191027,20190915,2019-09-15,37,7,1001001178647,7,102,1001001178647
20191027,20191025,2019-10-25,43,5,1001001178647,24,102,1001001178647
20191027,20191010,2019-10-10,41,4,1001001178647,7,102,1001001178647
20191027,20191026,2019-10-26,43,6,1001001178647,24,102,1001001178647
20191027,20191006,2019-10-06,40,7,1001001178647,8,102,1001001178647
20191027,20190919,2019-09-19,38,4,1001001178647,28,102,1001001178647
20191027,20190927,2019-09-27,39,5,1001001178647,8,102,1001001178647
20191027,20191013,2019-10-13,41,7,1001001178647,8,102,1001001178647
20191027,20190922,2019-09-22,38,7,1001001178647,8,102,1001001178647
20191027,20190929,2019-09-29,39,7,1001001178647,8,102,1001001178647
20191027,20190914,2019-09-14,37,6,1001001178647,7,102,1001001178647
20191027,20191018,2019-10-18,42,5,1001001178647,8,102,1001001178647
20191027,20191023,2019-10-23,43,3,1001001178647,8,102,1001001178647
20191027,20190921,2019-09-21,38,6,1001001178647,8,102,1001001178647
20191027,20190908,2019-09-08,36,7,1001001178647,8,102,1001001178647
